user_id,qualifications,experience_years,course_grades,projects_completed,extracurriculars,is_suitable,interview_performance
7453,SQL;Java,5,74.63,3,4,1,3.886903691992379
7454,Machine Learning,0,65.55,2,4,0,2.0103156658404973
7455,Python;C++;Java,1,87.59,2,0,1,2.240767731997381
7456,SQL,0,79.16,2,2,1,2.120571472848193
7457,C++;Data Analysis,4,72.07,6,2,1,3.6853476423506693
7458,Data Analysis,3,78.71,8,4,0,3.6191013430933023
7459,C++,2,68.39,0,3,0,1.9820985418845554
7460,Data Analysis;SQL,3,97.0,7,3,0,3.7347802145217814
7461,Python,3,62.16,9,2,0,3.420704415713638
7462,Data Analysis;SQL,4,94.62,0,3,1,3.191183811411668
7463,Machine Learning;SQL;Java,1,80.45,8,0,1,3.052066242025605
7464,Python,2,84.76,7,0,0,3.0176339391081983
7465,Data Analysis;C++;Java,1,72.1,5,4,1,3.1445164316712866
7466,Python,5,98.67,5,1,1,3.96185648020602
7467,Java,3,71.27,9,2,0,3.412529535147211
7468,Java;C++,5,83.56,6,2,0,3.608999233402352
7469,C++;Data Analysis,0,99.74,7,1,1,3.098213706683742
7470,C++;Java,3,95.24,6,3,0,3.7926948768972832
7471,Machine Learning;Python,1,81.45,0,0,0,1.6219636099913377
7472,Python;Data Analysis,3,99.61,9,0,1,4.02904303838524
7473,Java,0,88.05,3,2,1,2.3156403938639216
7474,Data Analysis;Python,4,68.35,3,2,1,3.2484408120634694
7475,SQL,5,76.22,8,3,0,4.210804840451311
7476,SQL;Machine Learning;C++,5,73.38,8,3,1,4.332045698620654
7477,Python,1,73.76,2,2,1,2.3350389238386806
7478,Python;Data Analysis;C++,3,90.42,8,3,0,3.7034888830038595
7479,Machine Learning;C++;Data Analysis,1,83.37,4,1,0,2.272429794785765
7480,C++;Machine Learning;Java,4,61.52,5,0,1,3.1036562842401993
7481,Python,3,95.1,6,2,1,3.9169715385402752
7482,Machine Learning,3,71.87,2,1,0,2.5128672701822503
7483,SQL;C++;Python,1,99.88,3,1,0,2.6517728264920635
7484,C++;Java,1,98.17,4,4,1,3.2154674719411482
7485,C++;SQL;Java,0,97.62,0,2,1,2.2979001610294443
7486,C++;Python;Java,4,92.45,7,4,0,4.002737549580112
7487,Python;Java;Data Analysis,0,68.82,6,1,1,2.329139331445216
7488,Machine Learning,5,81.31,1,2,0,3.0717316742907324
7489,Java;C++,3,68.97,6,4,1,3.614074647475882
7490,Java;C++,1,70.39,8,0,1,2.9182532523606266
7491,Data Analysis;Machine Learning,3,84.44,4,2,1,3.2187022500558506
7492,C++;Machine Learning;Python,3,61.63,5,4,0,3.048489408276625
7493,Machine Learning;SQL,2,98.78,4,3,0,3.067913767560469
7494,Java;SQL;Machine Learning,5,96.75,0,2,1,3.425724658213704
7495,Java;SQL;Data Analysis,2,75.23,5,3,0,2.833341990485489
7496,Data Analysis,3,80.62,6,2,0,3.2434018882460345
7497,Data Analysis;Java;SQL,1,78.64,4,4,1,2.9520432406464883
7498,SQL;Data Analysis,3,95.29,2,4,1,3.670642125813171
7499,Python,5,87.54,5,2,0,3.7282018650739195
7500,C++;SQL;Machine Learning,2,71.12,6,1,1,3.057478798123471
7501,SQL;Data Analysis;C++,1,77.87,9,4,1,3.7723618053309766
7502,Data Analysis;Java,3,77.16,9,2,0,3.6019100582919106
7503,Python,4,98.37,8,2,1,4.400085693967378
7504,Java,5,67.01,6,0,0,3.179480899938959
7505,Java,5,63.58,2,3,0,3.0063584096804004
7506,C++;SQL;Data Analysis,4,95.22,0,0,1,2.8972672929261702
7507,Machine Learning;Python;C++,3,95.87,6,3,1,3.9901533322809324
7508,C++;Java,5,94.87,7,3,0,4.37380392569139
7509,Data Analysis,1,80.44,0,0,0,1.4841172088219199
7510,Data Analysis;Java,3,86.39,4,1,0,2.8862544718648806
7511,Java;Python,3,82.53,7,2,1,3.8284529299416787
7512,Machine Learning,2,62.78,9,4,0,3.2735296009218056
7513,C++;Java;Python,5,83.83,6,2,1,3.8612998398575225
7514,SQL;Python,5,60.54,1,0,0,2.3236369880604206
7515,Machine Learning;Python;Data Analysis,4,73.0,3,1,0,2.7652941808207365
7516,C++;Java;Python,2,97.29,5,4,1,3.7222927960348353
7517,SQL;Java,2,72.16,6,4,0,3.066836168257763
7518,C++,5,97.59,6,1,1,3.982867800974604
7519,Java;SQL;Data Analysis,3,70.01,2,4,1,2.8303492303793267
7520,Machine Learning;Java,2,72.58,7,4,1,3.400480698451772
7521,Java;SQL,4,85.14,6,1,0,3.5629175579267285
7522,Python,2,90.47,3,0,1,2.748226462501764
7523,Data Analysis;Python;Machine Learning,4,80.06,9,0,1,3.8209742744394157
7524,C++;Data Analysis;Machine Learning,2,95.28,3,4,1,3.537990310071746
7525,SQL;Machine Learning;Python,4,61.61,3,0,1,2.768492528220666
7526,SQL;Java,2,96.89,4,0,0,2.930604026805387
7527,SQL;Data Analysis,2,67.85,1,4,1,2.7030815724471857
7528,SQL;Data Analysis;Machine Learning,1,95.37,8,4,0,3.696392561968366
7529,Python;Machine Learning,4,76.03,5,0,0,2.914367375488766
7530,Machine Learning,4,93.31,7,3,1,4.3009802691787415
7531,Data Analysis;Python,4,86.87,0,1,0,2.508789993362061
7532,Machine Learning;Data Analysis,0,67.04,5,0,0,1.684788973375127
7533,C++,2,96.72,5,0,1,3.218505304919335
7534,Machine Learning;Python;Data Analysis,4,69.82,7,3,1,3.7623894324373746
7535,Data Analysis;SQL;Java,5,69.77,0,2,0,2.6827715354515687
7536,Machine Learning;Python;Java,0,92.57,4,2,0,2.2636474550658288
7537,C++;Machine Learning;SQL,1,64.23,2,1,1,2.262924322413593
7538,Data Analysis;C++;Machine Learning,4,68.88,5,4,0,3.244883809458877
7539,Machine Learning;Data Analysis;Java,4,80.15,8,0,0,3.2853772825182634
7540,Machine Learning;Python;SQL,0,93.22,9,3,0,3.0934733679413773
7541,C++;Machine Learning,2,65.9,2,4,1,2.784483933037569
7542,Java;C++;Python,5,81.91,8,4,1,4.532740177241178
7543,C++;Java,1,88.45,8,2,1,3.2590478583390037
7544,C++;Java,4,94.42,0,0,1,2.89153634480101
7545,Python,2,97.42,1,1,1,2.786226580769018
7546,Machine Learning;Data Analysis;C++,5,91.39,3,3,1,3.710727919942084
7547,SQL;Java;Data Analysis,5,86.11,6,0,1,3.90234387845445
7548,Java,1,77.34,1,4,0,2.125836690413736
7549,Data Analysis;Java;C++,3,64.48,6,4,1,3.5313469755834177
7550,Machine Learning,5,88.39,4,1,1,3.6608409473747634
7551,Java,3,99.71,9,2,1,4.102020831555615
7552,Python;Java;Data Analysis,5,89.47,6,1,0,3.8377858811345105
7553,Data Analysis;Machine Learning;C++,1,60.67,8,1,0,2.467076743805505
7554,C++,0,79.85,8,0,0,2.6169924324212164
7555,Machine Learning,1,84.59,2,2,1,2.663386378216019
7556,Java,1,87.59,2,4,0,2.448884346268872
7557,Machine Learning;Python;Java,0,88.79,6,2,1,2.7693886409888986
7558,Java,0,82.32,4,0,1,2.1846833737458136
7559,Python,2,68.93,4,0,0,2.09402276348334
7560,Python,5,97.69,4,1,0,3.682309815664999
7561,Java,2,87.87,8,0,1,3.4189731302237236
7562,Python,0,69.47,3,2,1,2.2067860649713986
7563,Python,3,72.89,5,1,0,3.0139464113221797
7564,Machine Learning;C++;Data Analysis,3,96.88,5,1,1,3.705319310163557
7565,C++;Python,1,95.5,6,1,0,2.6760114845283978
7566,Python,4,76.21,1,2,0,2.6721536806900374
7567,Data Analysis;Machine Learning;C++,1,61.53,5,1,1,2.376021661375704
7568,C++;Python;Machine Learning,1,61.94,8,3,1,3.0749644240456613
7569,Python;SQL;Java,4,71.36,2,3,0,2.9609989396057292
7570,C++;Python,5,85.16,1,2,1,3.5299933371282095
7571,Python;Java,0,83.37,7,4,0,3.0337416384000115
7572,SQL;Data Analysis;Java,3,85.35,0,4,0,2.66518394966454
7573,Python;Machine Learning;Data Analysis,1,88.69,7,1,1,3.268866197727694
7574,SQL;C++,4,60.76,4,2,0,2.7318330268402415
7575,Data Analysis;Java;Machine Learning,2,64.2,8,1,1,2.9777507888719876
7576,SQL;C++,1,74.38,8,1,1,3.0981156294256538
7577,SQL;Python;Machine Learning,3,66.19,3,3,0,2.587576660075532
7578,Java,0,63.01,0,0,0,1.0222389811403259
7579,Python;C++;Machine Learning,1,85.64,4,2,0,2.536017239065372
7580,Python,1,92.61,6,0,0,2.700641825391695
7581,SQL;Data Analysis,5,90.11,8,3,1,4.523957696572334
7582,Machine Learning;C++;Data Analysis,4,92.68,9,0,0,3.8354319254706155
7583,SQL,2,86.63,8,3,1,3.6309076917213035
7584,Data Analysis,2,89.41,8,4,0,3.51695569057403
7585,C++,0,70.87,5,3,1,2.507280462563312
7586,Data Analysis;C++,3,99.72,1,2,0,2.7930012840236413
7587,SQL;Python,0,67.33,4,4,0,2.3389845482554272
7588,Python,1,68.58,2,1,0,1.9117764264985788
7589,C++;SQL;Machine Learning,1,71.56,5,2,0,2.341543246902022
7590,Data Analysis,2,99.01,4,2,0,3.0811516987311984
7591,Data Analysis,3,99.53,9,2,1,4.288866349635621
7592,SQL,4,91.8,0,0,0,2.76228633092289
7593,C++,3,85.16,9,0,0,3.6569442690980463
7594,SQL;Python;C++,1,80.8,9,1,0,3.069909024059739
7595,Machine Learning;SQL;C++,4,98.82,1,0,0,3.019245060541265
7596,Machine Learning,3,87.82,4,2,1,3.295966188158606
7597,Python;SQL;Java,3,97.79,5,3,0,3.6514964597789565
7598,C++;Machine Learning,4,72.66,0,1,0,2.4501795938260216
7599,SQL,1,73.35,6,1,0,2.5760940139087967
7600,Java;C++;Machine Learning,3,94.19,2,2,0,2.7178109412276936
7601,C++,4,65.99,0,4,1,3.074019308625858
7602,C++;Python;Java,5,97.84,6,0,0,3.767034143186885
7603,C++;Machine Learning;Python,5,80.3,6,4,0,3.825165491342366
7604,Machine Learning;C++,1,97.06,9,2,1,3.5455125915844894
7605,Python;SQL;Data Analysis,4,73.47,2,4,1,3.261014052566817
7606,Machine Learning;C++,5,88.64,5,2,0,3.680860258645297
7607,SQL,4,79.32,3,0,1,3.1005685728150016
7608,Python;Machine Learning,3,85.07,3,0,1,2.983883591855558
7609,C++;Python,1,80.17,8,1,0,2.836906385349012
7610,Machine Learning;Java;Data Analysis,5,98.68,6,4,1,4.6856376664508375
7611,Python,3,87.68,5,4,0,3.530375005774315
7612,C++,0,70.05,8,4,0,2.9834648674991446
7613,SQL;C++;Java,0,96.39,2,4,1,2.7041064286270022
7614,Python;SQL,1,71.76,3,3,1,2.764733834079932
7615,Machine Learning,5,74.86,8,1,0,3.6483844354566983
7616,Machine Learning,5,64.08,3,1,0,3.0430223559363245
7617,Java;Python,5,96.0,6,3,1,4.43235090234709
7618,SQL;Data Analysis,4,71.44,8,4,1,4.046556313666438
7619,SQL;Python;C++,3,70.36,3,3,1,3.1241010598793713
7620,C++;SQL,5,96.81,8,4,1,4.763327116300833
7621,Python;Java;C++,3,92.22,6,3,1,3.970619985694016
7622,C++;Machine Learning,1,65.64,3,1,0,1.8839517640964514
7623,Python,5,90.77,2,3,1,3.761148620750368
7624,Machine Learning,1,96.52,5,2,0,2.8556194353898965
7625,Data Analysis;Machine Learning;Java,5,63.14,2,4,1,3.48105832218609
7626,Python;Machine Learning,0,93.01,6,3,1,3.231080033442069
7627,Machine Learning;C++;Java,2,81.9,0,4,1,2.5221305754359795
7628,SQL;Java,1,86.77,6,0,0,2.6648473377801025
7629,Java,5,79.71,2,4,1,3.554351384300976
7630,C++;SQL;Python,2,87.91,8,3,0,3.32780121039201
7631,Python;SQL,1,61.36,5,4,0,2.4144609899924423
7632,Data Analysis;SQL;Machine Learning,4,90.51,6,2,0,3.655527944742909
7633,Python,5,61.33,8,2,1,3.873569155907733
7634,SQL;Data Analysis;Machine Learning,4,78.21,5,3,1,3.6719708358908933
7635,Python;SQL,0,66.04,9,3,1,3.0588610680531105
7636,Machine Learning;Java,5,92.94,1,4,1,3.597171188651923
7637,Machine Learning,0,72.55,5,1,1,2.3471871756893625
7638,Java,2,78.16,5,2,1,2.991568474206571
7639,C++;Python,1,77.15,1,2,1,2.3978618564192957
7640,Machine Learning;Python;Data Analysis,3,90.9,6,0,0,3.0713672905837
7641,Data Analysis,0,79.25,8,0,0,2.6635063572577278
7642,Java;SQL,3,91.56,9,1,1,3.8087703753025606
7643,SQL;Python,3,62.94,3,2,1,2.842087839793052
7644,Java;Data Analysis,1,67.66,4,3,0,2.5417397269601536
7645,SQL,2,82.06,5,2,0,2.7945222648663073
7646,Java;Machine Learning,1,97.88,0,3,1,2.7158945533927055
7647,Machine Learning,5,62.99,7,3,1,3.99678591816067
7648,SQL;Data Analysis;Python,0,61.72,8,1,0,2.2436346758441297
7649,Python,3,66.26,0,2,1,2.421226309540368
7650,Machine Learning;Data Analysis,1,85.65,3,4,1,2.7813117896713693
7651,Java,1,75.96,5,2,1,3.0109098691279264
7652,SQL;C++;Java,1,93.02,9,2,0,3.4473824668971806
7653,Java,0,62.88,0,0,1,1.3019182500329276
7654,Python;C++,2,67.86,2,1,1,2.519479684812024
7655,SQL;Python;C++,1,72.0,6,4,0,2.834928753271435
7656,Python,0,85.07,7,4,1,3.1034800615826286
7657,Machine Learning;Python,3,87.41,7,4,0,3.627868284973436
7658,Python,5,64.97,4,3,1,3.42940278811806
7659,SQL;Python;Java,4,97.75,0,1,1,3.1722894079601422
7660,Python;Data Analysis,0,73.64,0,0,0,1.3186928139348801
7661,Java;C++,4,88.53,7,3,1,4.200599641375791
7662,Data Analysis,1,80.97,4,4,1,2.98955396032537
7663,Data Analysis,1,68.91,8,3,1,3.0872887027882308
7664,Java;C++,0,93.85,0,3,1,2.259974577315835
7665,Machine Learning,4,92.73,1,4,1,3.5064124954246525
7666,Java,1,75.84,3,4,1,2.786458176242774
7667,Python,3,83.54,9,0,0,3.249633885993688
7668,Python;C++,2,70.31,6,1,1,2.836790385576413
7669,SQL;Python;Machine Learning,2,87.59,3,2,0,2.867765567238935
7670,SQL;Python,1,72.36,7,2,0,2.6411088301643133
7671,Machine Learning;SQL;Data Analysis,4,93.76,6,2,0,3.8203811776189975
7672,SQL;Java;Machine Learning,5,68.7,4,0,0,2.90572259479185
7673,Machine Learning;C++;Data Analysis,1,60.59,6,3,1,2.6192045554777064
7674,Machine Learning;Data Analysis;Java,5,70.74,7,4,1,4.1559481320182
7675,SQL;Java,5,67.64,2,1,0,2.8881732238754774
7676,SQL;Data Analysis;C++,4,80.33,2,2,0,2.8158449061496933
7677,C++,5,68.15,1,1,1,3.0735564161166256
7678,Python;Machine Learning;Java,3,90.53,3,1,1,3.3217415785840156
7679,Java;SQL,4,69.65,3,4,1,3.508016181872374
7680,Python;Java;Data Analysis,1,88.28,3,0,0,2.092102372864714
7681,SQL,3,83.14,1,4,0,2.7648496895729266
7682,Python;Java,0,99.45,6,0,0,2.7766845224769487
7683,Machine Learning;Data Analysis,2,100.0,9,3,1,4.141379602514014
7684,Java;Data Analysis,1,94.78,2,1,1,2.444215432542863
7685,C++,1,90.4,9,2,1,3.6812115156212384
7686,Java;SQL,1,75.46,0,1,1,1.9305682670048814
7687,SQL;Machine Learning,3,90.13,1,4,1,3.1776146939083056
7688,SQL,0,98.27,4,0,1,2.7320446986599634
7689,C++,4,60.94,8,3,1,3.942720740091297
7690,Python;C++;SQL,0,81.52,3,3,0,2.3671057640772184
7691,C++;Python;Data Analysis,3,68.72,5,0,0,2.6899899378787824
7692,Java;Machine Learning,1,82.32,2,0,0,1.7762547467860859
7693,Java;SQL;Machine Learning,2,78.66,8,0,0,2.8471124370766385
7694,Machine Learning;Java;SQL,1,83.03,1,3,0,2.0243042227755574
7695,SQL,4,82.04,7,1,0,3.336946733434746
7696,C++,5,98.4,2,1,1,3.7599462435394733
7697,SQL;C++;Java,2,82.09,7,3,0,3.4131203817830817
7698,Python;SQL;Machine Learning,1,93.85,2,2,0,2.3953899970134027
7699,C++,2,72.79,3,4,0,2.6745098133473584
7700,SQL;Python,5,77.52,7,3,0,3.8272499792401615
7701,SQL;C++,0,78.82,9,2,1,3.2189053210064773
7702,SQL;Data Analysis;Python,3,71.15,3,4,1,3.332187421978879
7703,C++;Java,1,75.19,8,1,1,3.261233529762367
7704,Machine Learning,4,83.94,8,0,1,3.9510524207199054
7705,Data Analysis,0,83.21,5,4,1,2.798458330659625
7706,Machine Learning,1,85.46,0,0,1,2.2278675235803718
7707,Machine Learning,0,74.07,8,2,0,2.8064840821390256
7708,SQL;Python,4,72.63,8,3,0,3.8773573612126873
7709,C++,1,84.46,6,3,1,3.2971184787496846
7710,Data Analysis;SQL;Python,5,65.31,8,0,1,3.870469690630184
7711,Machine Learning;Python;Java,5,70.12,7,4,0,3.95517650710662
7712,Python,4,61.69,8,4,1,3.8747716453599463
7713,C++,2,62.9,8,2,1,3.2156625726522106
7714,C++;Python;Machine Learning,4,69.74,6,3,1,3.8937926026928684
7715,SQL,2,60.78,5,0,0,2.4270676887988376
7716,Data Analysis;C++,1,69.82,1,1,0,1.8505777321838255
7717,C++;Python;Java,2,86.2,6,3,0,3.3504144742245994
7718,Data Analysis,1,62.44,0,3,0,1.62027936620012
7719,C++,1,77.47,5,2,0,2.4275844097945773
7720,Machine Learning;SQL;Java,3,96.52,5,3,1,3.633203654956098
7721,SQL;Python,1,91.65,6,2,0,2.862485775185489
7722,Java;Python;Machine Learning,2,72.22,1,2,0,2.015487485061303
7723,Java;Data Analysis;C++,3,96.99,3,1,1,3.402003033916339
7724,Machine Learning;SQL,3,73.19,1,4,1,2.9243069554247723
7725,Python,1,62.9,3,3,1,2.407108569595456
7726,C++,4,99.76,2,2,0,3.1654053392858845
7727,Python;Data Analysis;SQL,4,94.8,1,2,0,3.117328070546261
7728,SQL,5,78.64,1,4,0,3.2163327588614288
7729,Data Analysis,3,86.66,2,4,0,2.8804777756384166
7730,SQL,1,86.85,9,2,1,3.5400707376793976
7731,Data Analysis;Machine Learning;SQL,4,67.78,3,3,0,2.8662449037745885
7732,Data Analysis;Machine Learning,1,68.0,6,3,0,2.4714720746832315
7733,Python;C++,1,78.78,3,3,1,2.551891665298094
7734,Python;C++,3,96.46,6,4,1,3.8696335353041307
7735,C++,5,60.4,3,3,1,3.4200613982365216
7736,Java;Data Analysis;C++,3,91.3,2,3,0,3.1209629144239552
7737,Machine Learning;Python;SQL,0,62.3,7,3,0,2.569873874947204
7738,Data Analysis;Machine Learning;SQL,4,79.13,2,4,0,2.994215683613849
7739,Python;Java;Data Analysis,4,85.51,7,0,1,3.5917363522190104
7740,Python,4,87.47,1,0,0,2.694325146793954
7741,SQL;Machine Learning,2,62.34,2,3,0,2.223469316941272
7742,SQL,1,76.74,3,0,1,2.396887490729238
7743,Python;Java;Data Analysis,3,83.35,2,3,0,2.9307316668700825
7744,SQL,4,62.64,5,4,0,3.2894830430411375
7745,Java;Python,0,65.4,8,3,0,2.515258670711734
7746,C++,4,86.55,9,1,1,4.206011804120504
7747,Machine Learning,5,80.87,7,2,1,4.150834593521523
7748,Data Analysis;SQL;Python,1,66.47,3,4,0,2.3083034255900663
7749,Machine Learning,1,81.41,1,1,1,2.1759256186467573
7750,Data Analysis;Machine Learning,3,96.51,9,1,0,3.7232889100083413
7751,Java,2,60.62,0,2,0,1.7624785111936452
7752,SQL;Machine Learning;Java,3,85.71,3,1,1,3.1170257389266665
7753,SQL;Data Analysis;Java,4,62.95,4,2,0,2.807841944991316
7754,Data Analysis;Machine Learning,5,60.26,1,3,1,3.24075097605757
7755,Java;Python,0,66.03,2,4,1,2.1576352109821646
7756,C++;Python,3,76.92,3,4,0,3.1262370773742885
7757,Python,2,92.09,2,4,1,3.099803622678518
7758,C++;Machine Learning,3,71.27,7,2,0,3.2826889887815405
7759,Python;Data Analysis;C++,1,85.03,1,2,0,1.925200177618464
7760,C++;Machine Learning;Python,4,76.45,8,1,1,3.7071196685010817
7761,Machine Learning,4,69.37,5,4,0,3.175048433954486
7762,Data Analysis;C++,4,80.57,0,1,1,2.9807439149519226
7763,SQL;Python,4,91.9,7,3,1,4.196609661557814
7764,Java;C++;SQL,4,93.3,9,1,0,3.864521166513997
7765,Data Analysis;Java;Machine Learning,4,93.86,5,4,1,4.133221028115343
7766,Java;Machine Learning;SQL,0,73.54,3,2,0,1.9882115895274908
7767,Machine Learning;SQL,2,91.74,5,1,1,3.148888470960476
7768,Python,4,68.49,1,1,0,2.4921341170772537
7769,C++,2,89.54,0,2,1,2.4741363527449014
7770,C++;Data Analysis,5,97.94,5,2,1,4.172603670978906
7771,SQL,4,60.55,7,4,1,3.8828349547523207
7772,Python;Java,3,77.61,4,3,0,2.8440096196963536
7773,Data Analysis,4,85.91,7,4,0,3.9426353961389546
7774,Python;Data Analysis,1,88.07,2,1,1,2.302980742557028
7775,Java;C++,0,67.04,5,4,0,2.387796827888802
7776,SQL;Java,3,98.89,0,4,0,3.035471824954315
7777,Java;SQL,3,84.61,2,2,1,3.0937263952937633
7778,C++,1,66.57,3,3,0,2.3534405946059977
7779,SQL;Java;Python,4,60.82,4,3,0,2.8770117008176626
7780,Java;Machine Learning;Data Analysis,0,91.33,2,4,1,2.7343014389138447
7781,Java,3,63.19,7,2,1,3.528270090219558
7782,SQL;Python,0,65.64,4,2,1,2.3267652813905944
7783,Python,3,82.99,6,1,0,3.290362181498932
7784,Python;Machine Learning;Data Analysis,4,84.14,4,0,0,3.096879113758266
7785,C++;Python;SQL,5,87.48,7,1,1,4.1347628424886755
7786,Python,3,75.74,0,1,0,2.133692622794242
7787,Machine Learning;Data Analysis;C++,5,90.96,2,1,0,3.2646295754479513
7788,SQL;Java;Python,3,98.97,2,0,0,2.5618441331103363
7789,Python,2,70.84,9,2,1,3.495286949864568
7790,C++,4,88.12,9,2,0,4.000100655030782
7791,C++;Java,1,97.14,2,3,1,2.8312487795414993
7792,Machine Learning,5,87.45,5,3,0,3.6255835464878263
7793,SQL,1,87.24,8,4,0,3.3158269919835077
7794,SQL;C++;Data Analysis,4,68.95,5,4,0,3.52480202682856
7795,Machine Learning;Data Analysis;C++,1,81.41,4,4,0,2.728332520982065
7796,Machine Learning;Java,4,82.5,0,3,1,3.1741837312706105
7797,Java,1,88.01,1,3,1,2.7415338216557155
7798,Data Analysis;Machine Learning;C++,5,99.87,0,1,1,3.226386614947903
7799,Java;C++,2,61.35,5,2,1,2.8395115360778154
7800,Java,1,62.61,2,3,0,1.813735787682127
7801,C++,5,63.12,4,0,0,3.0518129148662996
7802,Java;Python;Data Analysis,3,89.72,5,1,0,3.036312945663447
7803,SQL;Data Analysis,4,65.45,4,0,1,2.7991588174057465
7804,Java;Python;SQL,0,84.9,2,0,0,1.7843570821744545
7805,C++;Python,0,72.99,1,2,1,1.9706469049805597
7806,Machine Learning;Java;Python,4,78.29,1,0,1,2.761613017180948
7807,Python;Data Analysis,2,68.63,1,0,1,2.1738071947633304
7808,Java;Data Analysis,1,94.64,9,0,0,3.0118185819007453
7809,Machine Learning;Python;Java,2,83.45,3,0,0,2.4825503012265613
7810,C++,0,97.78,3,1,0,2.165063840144004
7811,Java;Python;Data Analysis,5,82.98,2,1,1,3.3612048723336194
7812,SQL,4,64.96,7,2,0,3.156627034430162
7813,Python;Machine Learning;C++,4,66.83,3,2,1,2.981984083114989
7814,Python;SQL;Data Analysis,2,99.56,7,0,1,3.5712502708977247
7815,Python;Data Analysis,5,89.02,2,4,1,3.809310427138524
7816,C++;Java;SQL,2,61.97,1,0,0,1.678964783723925
7817,Machine Learning;Data Analysis,1,88.15,7,0,0,2.572190950188467
7818,Data Analysis,3,76.49,5,2,0,2.9478064107960558
7819,SQL;Machine Learning;C++,5,72.29,1,3,0,3.125421697466816
7820,C++;Java;Python,3,66.16,6,2,1,3.3042034524394137
7821,Machine Learning;Data Analysis,1,93.6,9,1,1,3.551845283597219
7822,Data Analysis,3,62.55,6,2,0,3.0542088846311586
7823,SQL,0,71.59,3,3,0,2.217679994847086
7824,C++,3,72.26,7,0,0,2.9977477014537133
7825,Data Analysis;Machine Learning;Java,1,66.44,2,3,1,2.3334540755704882
7826,Machine Learning,3,80.33,8,2,0,3.536195013357455
7827,Machine Learning;Java,4,60.47,4,4,1,3.427696374058839
7828,Machine Learning;C++;Java,2,72.04,2,1,1,2.5489881735485445
7829,SQL;Data Analysis;Machine Learning,0,97.35,8,3,0,3.3934892980127467
7830,Data Analysis,4,72.42,1,2,0,2.816353435586516
7831,Machine Learning,4,74.42,1,0,0,2.563401505122747
7832,Java,1,78.93,2,2,0,2.3104811740020983
7833,C++;Java;Python,2,82.47,8,0,0,2.8976505952031766
7834,Java,2,92.35,9,4,0,4.006911472632575
7835,Java;Machine Learning;SQL,5,67.61,2,1,0,2.7874756883354856
7836,Java;Data Analysis;Machine Learning,0,94.87,4,3,0,2.6136467770650023
7837,Java;Python;SQL,1,90.3,8,2,1,3.297686200832385
7838,SQL,0,88.91,9,2,0,3.1191742906606246
7839,C++;SQL,5,63.47,5,3,0,3.462647616758628
7840,Java;Data Analysis;Python,3,60.87,5,0,0,2.3281047109175947
7841,C++,4,83.76,0,1,1,2.991674054903128
7842,Machine Learning;Data Analysis,0,94.53,1,4,1,2.7408718101425555
7843,Java;Python;Data Analysis,4,83.38,8,3,0,4.103016242466004
7844,Data Analysis;Python;Java,1,68.53,7,1,0,2.7296778675715427
7845,Data Analysis,3,63.62,1,2,0,2.183333992090839
7846,Python,1,87.98,4,1,1,2.9283090998859773
7847,Data Analysis;Java,3,88.87,4,4,0,3.4449054987056593
7848,Java,3,66.9,5,1,0,2.70039025011893
7849,Data Analysis,4,61.13,3,2,1,3.0596384916337436
7850,C++;SQL,1,76.33,8,4,1,3.6176733908952845
7851,Data Analysis,1,83.31,4,4,0,2.615845038625009
7852,Java,0,88.24,3,4,1,2.8962848319009686
7853,Data Analysis;Java,1,92.4,8,2,1,3.633947341523526
7854,Java,0,84.42,1,0,0,1.4895906040986775
7855,Python;C++;SQL,2,64.44,1,2,1,2.493060646806343
7856,C++,2,87.3,2,0,0,2.18807815128101
7857,C++;Java,2,99.37,9,0,0,3.3063237783689097
7858,Data Analysis,5,96.22,3,2,0,3.5718529296001194
7859,SQL,1,94.87,9,1,0,3.3761920559724716
7860,Machine Learning;Java;C++,5,72.09,8,2,1,4.033771348985815
7861,C++;SQL,1,90.03,4,4,1,3.162776583060386
7862,Machine Learning;Python,0,94.04,1,1,0,1.805745280838377
7863,Machine Learning;Java;Data Analysis,5,87.13,2,3,1,3.6983780837788927
7864,Data Analysis,5,70.02,7,3,1,4.135389773256612
7865,Data Analysis,5,98.15,5,3,1,4.492216785789884
7866,Machine Learning,3,78.03,4,4,0,3.146406827431586
7867,C++,0,65.19,3,4,1,2.3758959985954085
7868,Data Analysis;Python;C++,2,64.39,3,0,1,2.234710578633561
7869,C++;Machine Learning,0,85.9,7,4,1,3.385923945336697
7870,Java,3,77.51,5,0,0,2.5837779250188038
7871,Data Analysis;Machine Learning;Java,1,63.78,4,3,1,2.602699559986847
7872,Python,0,89.61,4,2,1,2.522698003618168
7873,Java;Machine Learning,5,91.97,5,2,0,3.842201311867226
7874,Python;Machine Learning,2,89.02,2,4,1,3.200277848934581
7875,C++;Java,2,68.09,6,3,1,3.2037397857755
7876,Machine Learning,1,87.59,0,3,0,2.1120728092046366
7877,Java,0,60.43,4,0,1,1.7780828436095388
7878,C++,3,72.2,5,0,0,2.6334917942549674
7879,Python;Machine Learning,1,75.95,1,3,0,2.010883376197422
7880,SQL,0,93.41,1,4,1,2.411255162451502
7881,Machine Learning;SQL,4,75.62,8,4,1,4.068106522207905
7882,C++;Data Analysis,2,60.45,1,3,0,2.161271696033664
7883,C++,3,74.09,2,2,0,2.6542101305172485
7884,Data Analysis,5,79.96,0,2,1,3.3130092830727196
